6.365801462191493218e+21 4.143590754336749624e-27 5.998977538304552844e-12 1.051100410510038584e+07 -1.038629753308960351e-09 -1.038629753308960351e-09
6.790188226337592836e+21 4.142540909423708126e-27 5.997090809603335381e-12 1.051036127417345904e+07 -1.107441467800531700e-09 -1.107441467800531700e-09
7.214574990483692454e+21 4.141424016039664209e-27 5.995083686545251461e-12 1.050967720942854322e+07 -1.176170259823127281e-09 -1.176170259823127281e-09
7.638961754629792072e+21 4.140240201569641051e-27 5.992956416974425407e-12 1.050895195553389192e+07 -1.244811057326804894e-09 -1.244811057326804894e-09
8.063348518775890641e+21 4.138989600888861756e-27 5.990709263290255970e-12 1.050818555981315114e+07 -1.313358808175545806e-09 -1.313358808175545806e-09
8.487735282921991307e+21 4.137672356322661003e-27 5.988342502366314666e-12 1.050737807223630697e+07 -1.381808481262248932e-09 -1.381808481262248932e-09
8.912122047068090925e+21 4.136288617604242874e-27 5.985856425464922415e-12 1.050652954541012459e+07 -1.450155067612307640e-09 -1.450155067612307640e-09
9.336508811214189494e+21 4.134838541830334354e-27 5.983251338147441637e-12 1.050564003456811607e+07 -1.518393581477946544e-09 -1.518393581477946544e-09
9.760895575360289112e+21 4.133322293414729483e-27 5.980527560180325019e-12 1.050470959755997173e+07 -1.586519061426158397e-09 -1.586519061426158397e-09
1.018528233950638873e+22 4.131740044039767927e-27 5.977685425437004942e-12 1.050373829484057799e+07 -1.654526571406171572e-09 -1.654526571406171572e-09
1.060966910365248835e+22 4.130091972605775953e-27 5.974725281795641361e-12 1.050272618945845775e+07 -1.722411201815784095e-09 -1.722411201815784095e-09
1.103405586779858797e+22 4.128378265178480560e-27 5.971647491032823438e-12 1.050167334704385139e+07 -1.790168070548158858e-09 -1.790168070548158858e-09
1.145844263194468758e+22 4.126599114934453457e-27 5.968452428713255639e-12 1.050057983579622582e+07 -1.857792324028768954e-09 -1.857792324028768954e-09
1.188282939609078720e+22 4.124754722104590619e-27 5.965140484075509063e-12 1.049944572647135705e+07 -1.925279138241925721e-09 -1.925279138241925721e-09
1.230721616023688682e+22 4.122845293915668319e-27 5.961712059913892141e-12 1.049827109236795828e+07 -1.992623719740975131e-09 -1.992623719740975131e-09
1.273160292438298644e+22 4.120871044530012232e-27 5.958167572456516612e-12 1.049705600931382924e+07 -2.059821306643846052e-09 -2.059821306643846052e-09
1.315598968852908605e+22 4.118832194983305433e-27 5.954507451239616159e-12 1.049580055565156974e+07 -2.126867169619941657e-09 -2.126867169619941657e-09
1.358037645267518567e+22 4.116728973120574028e-27 5.950732138978195233e-12 1.049450481222381443e+07 -2.193756612854743475e-09 -2.193756612854743475e-09
1.400476321682128319e+22 4.114561613530380573e-27 5.946842091433088036e-12 1.049316886235807650e+07 -2.260484975008026514e-09 -2.260484975008026514e-09
1.442914998096738491e+22 4.112330357477265426e-27 5.942837777274463227e-12 1.049179279185110144e+07 -2.327047630152676999e-09 -2.327047630152676999e-09
